https://archives.bulbagarden.net/wiki/Special:FilePath/Fire_Badge.png	src/assets/badges/gen8/Fire_Badge.png
https://archives.bulbagarden.net/wiki/Special:FilePath/Fighting_Badge.png	src/assets/badges/gen8/Fighting_Badge.png
https://archives.bulbagarden.net/wiki/Special:FilePath/Ghost_Badge.png	src/assets/badges/gen8/Ghost_Badge.png
https://archives.bulbagarden.net/wiki/Special:FilePath/GalarFairy_Badge.png	src/assets/badges/gen8/GalarFairy_Badge.png
https://archives.bulbagarden.net/wiki/Special:FilePath/Rock_Badge.png	src/assets/badges/gen8/Rock_Badge.png
https://archives.bulbagarden.net/wiki/Special:FilePath/Ice_Badge.png	src/assets/badges/gen8/Ice_Badge.png
https://archives.bulbagarden.net/wiki/Special:FilePath/Dark_Badge.png	src/assets/badges/gen8/Dark_Badge.png
https://archives.bulbagarden.net/wiki/Special:FilePath/Dragon_Badge.png	src/assets/badges/gen8/Dragon_Badge.png
https://archives.bulbagarden.net/wiki/Special:FilePath/SVbadge_VictoryRoad_Bug.png	src/assets/badges/gen9/SVbadge_VictoryRoad_Bug.png
https://archives.bulbagarden.net/wiki/Special:FilePath/SVbadge_VictoryRoad_Grass.png	src/assets/badges/gen9/SVbadge_VictoryRoad_Grass.png
https://archives.bulbagarden.net/wiki/Special:FilePath/SVbadge_VictoryRoad_Electric.png	src/assets/badges/gen9/SVbadge_VictoryRoad_Electric.png
https://archives.bulbagarden.net/wiki/Special:FilePath/SVbadge_VictoryRoad_Water.png	src/assets/badges/gen9/SVbadge_VictoryRoad_Water.png
https://archives.bulbagarden.net/wiki/Special:FilePath/SVbadge_VictoryRoad_Normal.png	src/assets/badges/gen9/SVbadge_VictoryRoad_Normal.png
https://archives.bulbagarden.net/wiki/Special:FilePath/SVbadge_VictoryRoad_Ghost.png	src/assets/badges/gen9/SVbadge_VictoryRoad_Ghost.png
https://archives.bulbagarden.net/wiki/Special:FilePath/SVbadge_VictoryRoad_Psychic.png	src/assets/badges/gen9/SVbadge_VictoryRoad_Psychic.png
https://archives.bulbagarden.net/wiki/Special:FilePath/SVbadge_VictoryRoad_Ice.png	src/assets/badges/gen9/SVbadge_VictoryRoad_Ice.png
